id,year,question_number,topic,exam_code,question_url,solution_url,moed
9bfa4a28-3b03-4f9e-9a7b-27e9d8116453,2024,8,derivatives,471,https://files.geva.co.il/geva_website/uploads/2024/03/%D7%A9%D7%90%D7%9C%D7%95%D7%9F-35471-%D7%AA%D7%95%D7%9B%D7%A0%D7%99%D7%AA-%D7%97%D7%93%D7%A9%D7%94.pdf,https://files.geva.co.il/geva_website/uploads/2024/03/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-471-1.pdf,חורף
e1a2998a-d60e-4581-a09d-6404775db0b5,2024,2,probability,471,https://files.geva.co.il/geva_website/uploads/2024/03/%D7%A9%D7%90%D7%9C%D7%95%D7%9F-35471-%D7%AA%D7%95%D7%9B%D7%A0%D7%99%D7%AA-%D7%97%D7%93%D7%A9%D7%94.pdf,https://files.geva.co.il/geva_website/uploads/2024/03/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-471-1.pdf,חורף
18277932-460e-4af6-90ea-68cc5ee2c083,2024,1,probability,471,https://files.geva.co.il/geva_website/uploads/2024/03/%D7%A9%D7%90%D7%9C%D7%95%D7%9F-35471-%D7%AA%D7%95%D7%9B%D7%A0%D7%99%D7%AA-%D7%97%D7%93%D7%A9%D7%94.pdf,https://files.geva.co.il/geva_website/uploads/2024/03/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-471-1.pdf,חורף
8e0f007a-a18e-484f-ba6b-015a4bb250a5,2024,7,derivatives,471,https://files.geva.co.il/geva_website/uploads/2024/03/%D7%A9%D7%90%D7%9C%D7%95%D7%9F-35471-%D7%AA%D7%95%D7%9B%D7%A0%D7%99%D7%AA-%D7%97%D7%93%D7%A9%D7%94.pdf,https://files.geva.co.il/geva_website/uploads/2024/03/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-471-1.pdf,חורף
3229e7b8-644a-46c5-8b13-f86203b11fc5,2023,1,probability,471,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A9%D7%90%D7%9C%D7%95%D7%9F-35471.pdf,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-35471.pdf,קיץ א
0374feb7-18a5-4edf-86a7-8d280bccc9b8,2023,4,geometry,471,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A9%D7%90%D7%9C%D7%95%D7%9F-35471.pdf,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-35471.pdf,קיץ א
3323a8b4-cb2d-41ac-a88f-5a65f5361b25,2023,5,geometry,471,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A9%D7%90%D7%9C%D7%95%D7%9F-35471.pdf,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-35471.pdf,קיץ א
58b40415-84d2-494c-bc05-851705395004,2023,8,derivatives,471,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A9%D7%90%D7%9C%D7%95%D7%9F-35471.pdf,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-35471.pdf,קיץ א
ef94ffe4-e0ca-4b11-bb21-e55bd9bf5ea3,2023,2,probability,471,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A9%D7%90%D7%9C%D7%95%D7%9F-35471.pdf,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-35471.pdf,קיץ א
448bb6a0-2cf5-49ac-adfe-a9d80ba19494,2023,3,probability,471,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A9%D7%90%D7%9C%D7%95%D7%9F-35471.pdf,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-35471.pdf,קיץ א
57710b78-093b-404d-88a9-6d4b1cac6052,2023,6,derivatives,471,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A9%D7%90%D7%9C%D7%95%D7%9F-35471.pdf,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-35471.pdf,קיץ א
efc55f55-f8ca-482b-8ec5-2cd2738e4bbf,2023,7,derivatives,471,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A9%D7%90%D7%9C%D7%95%D7%9F-35471.pdf,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-35471.pdf,קיץ א
fc8f373b-58cd-4174-9e01-a8f54320b891,2023,3,probability,471,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A9%D7%90%D7%9C%D7%95%D7%9F-35471-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-35471-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,קיץ ב
92957c10-d2f7-44c7-92bf-4b760f3aa1dd,2023,4,geometry,471,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A9%D7%90%D7%9C%D7%95%D7%9F-35471-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-35471-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,קיץ ב
6cabd084-faf4-43ab-9c72-192d5656662c,2023,6,derivatives,471,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A9%D7%90%D7%9C%D7%95%D7%9F-35471-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-35471-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,קיץ ב
8fc5ae00-ba7b-4dea-97f7-0223327dfa52,2023,7,derivatives,471,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A9%D7%90%D7%9C%D7%95%D7%9F-35471-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-35471-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,קיץ ב
ca0110b0-1214-4ccf-a6fc-f2c2022eb7f8,2023,1,probability,471,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A9%D7%90%D7%9C%D7%95%D7%9F-35471-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-35471-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,קיץ ב
adf99537-6370-464f-bbd4-a38999f76a0b,2023,5,geometry,471,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A9%D7%90%D7%9C%D7%95%D7%9F-35471-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-35471-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,קיץ ב
b8a65747-f51e-4d2d-89f7-27c864ab300a,2023,8,derivatives,471,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A9%D7%90%D7%9C%D7%95%D7%9F-35471-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-35471-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,קיץ ב
9df4d0c4-9042-44cd-99bb-725cea16f136,2023,2,probability,471,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A9%D7%90%D7%9C%D7%95%D7%9F-35471-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-35471-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,קיץ ב
c4707876-ef83-4d61-a08c-56aa917cb860,2023,7,derivatives,471,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%92-471-003-%D7%99%D7%95%D7%A0%D7%99-23-%D7%9E%D7%95%D7%A2%D7%93-%D7%A7%D7%99%D7%A5-%D7%9E%D7%99%D7%95%D7%97%D7%93.pdf,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-35471-2.pdf,חורף
6965a54f-8d6b-40d6-9c43-7647f307f7aa,2023,2,probability,471,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%92-471-003-%D7%99%D7%95%D7%A0%D7%99-23-%D7%9E%D7%95%D7%A2%D7%93-%D7%A7%D7%99%D7%A5-%D7%9E%D7%99%D7%95%D7%97%D7%93.pdf,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-35471-2.pdf,חורף
7e762e58-a003-4613-985a-7de7dbbed135,2023,8,derivatives,471,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%92-471-003-%D7%99%D7%95%D7%A0%D7%99-23-%D7%9E%D7%95%D7%A2%D7%93-%D7%A7%D7%99%D7%A5-%D7%9E%D7%99%D7%95%D7%97%D7%93.pdf,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-35471-2.pdf,חורף
110ae8bc-ae93-47b9-9a26-8b03f055d723,2023,6,derivatives,471,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%92-471-003-%D7%99%D7%95%D7%A0%D7%99-23-%D7%9E%D7%95%D7%A2%D7%93-%D7%A7%D7%99%D7%A5-%D7%9E%D7%99%D7%95%D7%97%D7%93.pdf,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-35471-2.pdf,חורף
b4ef65e1-36db-47f4-afdd-d7dcd210c073,2023,3,probability,471,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%92-471-003-%D7%99%D7%95%D7%A0%D7%99-23-%D7%9E%D7%95%D7%A2%D7%93-%D7%A7%D7%99%D7%A5-%D7%9E%D7%99%D7%95%D7%97%D7%93.pdf,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-35471-2.pdf,חורף
495d9673-3e26-4f98-841a-7c2cd9300267,2023,1,probability,471,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%92-471-003-%D7%99%D7%95%D7%A0%D7%99-23-%D7%9E%D7%95%D7%A2%D7%93-%D7%A7%D7%99%D7%A5-%D7%9E%D7%99%D7%95%D7%97%D7%93.pdf,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-35471-2.pdf,חורף
140ebc8d-05ed-4dbf-a07e-0e2493078181,2023,5,geometry,471,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%92-471-003-%D7%99%D7%95%D7%A0%D7%99-23-%D7%9E%D7%95%D7%A2%D7%93-%D7%A7%D7%99%D7%A5-%D7%9E%D7%99%D7%95%D7%97%D7%93.pdf,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-35471-2.pdf,חורף
ef0c0db3-18f8-4489-9880-b078240f2fa3,2023,4,geometry,471,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%92-471-003-%D7%99%D7%95%D7%A0%D7%99-23-%D7%9E%D7%95%D7%A2%D7%93-%D7%A7%D7%99%D7%A5-%D7%9E%D7%99%D7%95%D7%97%D7%93.pdf,https://files.geva.co.il/geva_website/uploads/2023/05/%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-35471-2.pdf,חורף
5f5b2869-3a20-48b4-99fd-a421c81d39ce,2022,4,geometry,471,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A9%D7%90%D7%9C%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%90.pdf,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%90.pdf,קיץ א
576d4cd2-3af6-4987-85c1-7f08a17f1c89,2022,8,derivatives,471,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A9%D7%90%D7%9C%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%90.pdf,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%90.pdf,קיץ א
08d79db6-3529-4d55-8f3b-786794715a37,2022,6,derivatives,471,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A9%D7%90%D7%9C%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%90.pdf,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%90.pdf,קיץ א
7b5ca51a-25a5-4624-acec-475ee9781ae0,2022,5,geometry,471,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A9%D7%90%D7%9C%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%90.pdf,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%90.pdf,קיץ א
035b0623-cd9a-40d4-ad4f-4678450a4829,2022,7,derivatives,471,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A9%D7%90%D7%9C%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%90.pdf,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%90.pdf,קיץ א
e15c2e8f-9773-453c-85ea-7df44c2778ec,2022,2,probability,471,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A9%D7%90%D7%9C%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%90.pdf,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%90.pdf,קיץ א
def3467f-c44b-4e7b-9fc2-a448b4adca01,2022,3,probability,471,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A9%D7%90%D7%9C%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%90.pdf,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%90.pdf,קיץ א
c212ad7e-12c6-4273-bd33-10c4bf4a9887,2022,5,geometry,471,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A9%D7%90%D7%9C%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,קיץ ב
ba15e5a0-6d51-4b4c-bc0d-0aabe3feb973,2022,3,probability,471,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A9%D7%90%D7%9C%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,קיץ ב
6251c506-f339-4ff4-8c08-72acae640d8a,2022,2,probability,471,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A9%D7%90%D7%9C%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,קיץ ב
f3a677b3-4237-4dea-8910-e642612cf7ac,2022,7,derivatives,471,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A9%D7%90%D7%9C%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,קיץ ב
dcf37ef0-ed34-409a-81d7-680a9b2ad844,2022,6,derivatives,471,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A9%D7%90%D7%9C%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,קיץ ב
c9183898-fac6-4a02-9499-7939731891b5,2022,4,geometry,471,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A9%D7%90%D7%9C%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,קיץ ב
61bfb569-6fc6-41f7-a862-55116c495d27,2022,8,derivatives,471,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A9%D7%90%D7%9C%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,https://files.geva.co.il/geva_website/uploads/2022/05/35471-%D7%A4%D7%AA%D7%A8%D7%95%D7%9F-%D7%9E%D7%95%D7%A2%D7%93-%D7%91.pdf,קיץ ב
39c716cf-53d1-44b2-846e-326aae5f7001,2021,2,probability,471,https://files.geva.co.il/geva_website/uploads/2021/05/471_summer_may21.pdf,https://files.geva.co.il/geva_website/uploads/2021/05/471_summer_may21_answers.pdf,קיץ א
b8203705-46bc-47ab-894f-4484b1b99383,2021,7,derivatives,471,https://files.geva.co.il/geva_website/uploads/2021/05/471_summer_may21.pdf,https://files.geva.co.il/geva_website/uploads/2021/05/471_summer_may21_answers.pdf,קיץ א
f88a58bc-598b-413d-954c-95a09ff62943,2021,5,geometry,471,https://files.geva.co.il/geva_website/uploads/2021/05/471_summer_may21.pdf,https://files.geva.co.il/geva_website/uploads/2021/05/471_summer_may21_answers.pdf,קיץ א
ae243d07-b8ea-4665-a254-70a901e69f4a,2021,6,derivatives,471,https://files.geva.co.il/geva_website/uploads/2021/05/471_summer_may21.pdf,https://files.geva.co.il/geva_website/uploads/2021/05/471_summer_may21_answers.pdf,קיץ א
368e947c-828a-44c3-82ac-07358c2be85a,2021,4,geometry,471,https://files.geva.co.il/geva_website/uploads/2021/05/471_summer_may21.pdf,https://files.geva.co.il/geva_website/uploads/2021/05/471_summer_may21_answers.pdf,קיץ א
37a03b5c-de52-4024-bb82-a164e386370b,2021,1,probability,471,https://files.geva.co.il/geva_website/uploads/2021/05/471_summer_may21.pdf,https://files.geva.co.il/geva_website/uploads/2021/05/471_summer_may21_answers.pdf,קיץ א
789f6c7a-4ecb-4712-a892-a59b9b6d90a0,2021,8,derivatives,471,https://files.geva.co.il/geva_website/uploads/2021/05/471_summer_may21.pdf,https://files.geva.co.il/geva_website/uploads/2021/05/471_summer_may21_answers.pdf,קיץ א
aadeaa2b-5c67-4e1b-aff4-61b87bff5624,2021,2,probability,471,https://files.geva.co.il/geva_website/uploads/2021/05/471_summerB_july21.pdf,https://files.geva.co.il/geva_website/uploads/2021/05/471_summerB_july21_answers.pdf,קיץ ב
e42ee884-c8a8-4bd3-865e-5284b50f014e,2021,1,probability,471,https://files.geva.co.il/geva_website/uploads/2021/05/471_summerB_july21.pdf,https://files.geva.co.il/geva_website/uploads/2021/05/471_summerB_july21_answers.pdf,קיץ ב
0fbc9433-b730-44fb-89c5-a05265fce081,2021,5,geometry,471,https://files.geva.co.il/geva_website/uploads/2021/05/471_summerB_july21.pdf,https://files.geva.co.il/geva_website/uploads/2021/05/471_summerB_july21_answers.pdf,קיץ ב
f41e9b1e-659b-48f7-bdae-cd52d209b40d,2021,6,derivatives,471,https://files.geva.co.il/geva_website/uploads/2021/05/471_summerB_july21.pdf,https://files.geva.co.il/geva_website/uploads/2021/05/471_summerB_july21_answers.pdf,קיץ ב
260213b5-bf78-4a07-ae47-3976cddfff03,2021,7,derivatives,471,https://files.geva.co.il/geva_website/uploads/2021/05/471_summerB_july21.pdf,https://files.geva.co.il/geva_website/uploads/2021/05/471_summerB_july21_answers.pdf,קיץ ב
7b5eb5d6-7892-4fcc-a59f-d975cc8860b3,2021,4,geometry,471,https://files.geva.co.il/geva_website/uploads/2021/05/471_summerB_july21.pdf,https://files.geva.co.il/geva_website/uploads/2021/05/471_summerB_july21_answers.pdf,קיץ ב
96f89954-bd70-4ef1-a9f9-4273cd0cbda9,2021,8,derivatives,471,https://files.geva.co.il/geva_website/uploads/2021/05/471_summerB_july21.pdf,https://files.geva.co.il/geva_website/uploads/2021/05/471_summerB_july21_answers.pdf,קיץ ב
8ea458f5-e336-4a47-9c75-b92c8dcf10c2,2021,7,derivatives,471,https://files.geva.co.il/geva_website/uploads/2021/02/471_winter_february21.pdf,https://files.geva.co.il/geva_website/uploads/2021/02/471_winter_february21_answers.pdf,חורף
bae8f819-6531-40e2-bb0d-d817627774e3,2021,2,probability,471,https://files.geva.co.il/geva_website/uploads/2021/02/471_winter_february21.pdf,https://files.geva.co.il/geva_website/uploads/2021/02/471_winter_february21_answers.pdf,חורף
f9490d90-57da-4eb9-8711-e00608390690,2021,5,geometry,471,https://files.geva.co.il/geva_website/uploads/2021/02/471_winter_february21.pdf,https://files.geva.co.il/geva_website/uploads/2021/02/471_winter_february21_answers.pdf,חורף
e037d4d4-38df-423e-9cc4-971fa39d791b,2021,6,derivatives,471,https://files.geva.co.il/geva_website/uploads/2021/02/471_winter_february21.pdf,https://files.geva.co.il/geva_website/uploads/2021/02/471_winter_february21_answers.pdf,חורף
19f7ad85-1da2-4d27-8dce-70fb6251267f,2021,4,geometry,471,https://files.geva.co.il/geva_website/uploads/2021/02/471_winter_february21.pdf,https://files.geva.co.il/geva_website/uploads/2021/02/471_winter_february21_answers.pdf,חורף
b4c14241-c650-41fd-93e2-20a6bcc63371,2021,1,probability,471,https://files.geva.co.il/geva_website/uploads/2021/02/471_winter_february21.pdf,https://files.geva.co.il/geva_website/uploads/2021/02/471_winter_february21_answers.pdf,חורף
72819870-4788-490d-99b0-ab6b635c5c86,2021,8,derivatives,471,https://files.geva.co.il/geva_website/uploads/2021/02/471_winter_february21.pdf,https://files.geva.co.il/geva_website/uploads/2021/02/471_winter_february21_answers.pdf,חורף
cf4f1b4c-becd-45a4-a5ae-c4859b860870,2020,5,geometry,471,https://files.geva.co.il/geva_website/uploads/2022/04/471_summer_june20.pdf,https://files.geva.co.il/geva_website/uploads/2020/06/%D7%A4-006-%D7%99%D7%95%D7%A0%D7%99-20-%D7%9E%D7%95%D7%A2%D7%93-%D7%A7%D7%99%D7%A5-%D7%90-%D7%A4%D7%AA%D7%A8%D7%95%D7%A0%D7%95%D7%AA-%D7%A2%D7%A4%D7%A8.pdf,קיץ א
3f165686-1701-4e26-918d-c7007f82396c,2020,8,derivatives,471,https://files.geva.co.il/geva_website/uploads/2022/04/471_summer_june20.pdf,https://files.geva.co.il/geva_website/uploads/2020/06/%D7%A4-006-%D7%99%D7%95%D7%A0%D7%99-20-%D7%9E%D7%95%D7%A2%D7%93-%D7%A7%D7%99%D7%A5-%D7%90-%D7%A4%D7%AA%D7%A8%D7%95%D7%A0%D7%95%D7%AA-%D7%A2%D7%A4%D7%A8.pdf,קיץ א
8fd71239-994c-4ec4-be4d-c4e1069e55b1,2020,4,geometry,471,https://files.geva.co.il/geva_website/uploads/2022/04/471_summer_june20.pdf,https://files.geva.co.il/geva_website/uploads/2020/06/%D7%A4-006-%D7%99%D7%95%D7%A0%D7%99-20-%D7%9E%D7%95%D7%A2%D7%93-%D7%A7%D7%99%D7%A5-%D7%90-%D7%A4%D7%AA%D7%A8%D7%95%D7%A0%D7%95%D7%AA-%D7%A2%D7%A4%D7%A8.pdf,קיץ א
86dee15a-0203-4d36-b6ba-5bd6dd5caa73,2020,2,probability,471,https://files.geva.co.il/geva_website/uploads/2022/04/471_summer_june20.pdf,https://files.geva.co.il/geva_website/uploads/2020/06/%D7%A4-006-%D7%99%D7%95%D7%A0%D7%99-20-%D7%9E%D7%95%D7%A2%D7%93-%D7%A7%D7%99%D7%A5-%D7%90-%D7%A4%D7%AA%D7%A8%D7%95%D7%A0%D7%95%D7%AA-%D7%A2%D7%A4%D7%A8.pdf,קיץ א
16e29f40-9473-4701-912f-2f235c142809,2020,7,derivatives,471,https://files.geva.co.il/geva_website/uploads/2022/04/471_summer_june20.pdf,https://files.geva.co.il/geva_website/uploads/2020/06/%D7%A4-006-%D7%99%D7%95%D7%A0%D7%99-20-%D7%9E%D7%95%D7%A2%D7%93-%D7%A7%D7%99%D7%A5-%D7%90-%D7%A4%D7%AA%D7%A8%D7%95%D7%A0%D7%95%D7%AA-%D7%A2%D7%A4%D7%A8.pdf,קיץ א
358f5a56-1663-4059-83c5-c2dd0ca77dd1,2020,1,probability,471,https://files.geva.co.il/geva_website/uploads/2022/04/471_summer_june20.pdf,https://files.geva.co.il/geva_website/uploads/2020/06/%D7%A4-006-%D7%99%D7%95%D7%A0%D7%99-20-%D7%9E%D7%95%D7%A2%D7%93-%D7%A7%D7%99%D7%A5-%D7%90-%D7%A4%D7%AA%D7%A8%D7%95%D7%A0%D7%95%D7%AA-%D7%A2%D7%A4%D7%A8.pdf,קיץ א
7c21a954-a3e5-486c-b6bc-c81bf8af1025,2020,6,derivatives,471,https://files.geva.co.il/geva_website/uploads/2022/04/471_summer_june20.pdf,https://files.geva.co.il/geva_website/uploads/2020/06/%D7%A4-006-%D7%99%D7%95%D7%A0%D7%99-20-%D7%9E%D7%95%D7%A2%D7%93-%D7%A7%D7%99%D7%A5-%D7%90-%D7%A4%D7%AA%D7%A8%D7%95%D7%A0%D7%95%D7%AA-%D7%A2%D7%A4%D7%A8.pdf,קיץ א
bdf75fc6-9f70-419e-9d31-588b83e2e10d,2020,8,derivatives,471,https://files.geva.co.il/geva_website/uploads/2020/06/471_summerB_july20.pdf,https://files.geva.co.il/geva_website/uploads/2020/06/%D7%A4-007-%D7%99%D7%95%D7%9C%D7%99-20-%D7%9E%D7%95%D7%A2%D7%93-%D7%A7%D7%99%D7%A5-%D7%91-%D7%A4%D7%AA%D7%A8%D7%95%D7%A0%D7%95%D7%AA-%D7%A2%D7%A4%D7%A8.pdf,קיץ ב
8f83e0bd-b17e-441a-a94b-8639d2a91413,2020,5,geometry,471,https://files.geva.co.il/geva_website/uploads/2020/06/471_summerB_july20.pdf,https://files.geva.co.il/geva_website/uploads/2020/06/%D7%A4-007-%D7%99%D7%95%D7%9C%D7%99-20-%D7%9E%D7%95%D7%A2%D7%93-%D7%A7%D7%99%D7%A5-%D7%91-%D7%A4%D7%AA%D7%A8%D7%95%D7%A0%D7%95%D7%AA-%D7%A2%D7%A4%D7%A8.pdf,קיץ ב
